@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.GeneticSearch -Z 20 -G 20 -C 0.6 -M 0.033 -R 20 -S 1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_Y_GLOBAL numeric
@attribute Airs_Triangle_3_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Airs_Triangle_2_Y_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Airs_Triangle_2_X_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Lines_Nb_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_3_Y_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Airs_Length_Contours_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Mass_Center_Y_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Black_Pixel_2_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Center_X_3_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Vertical_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Triangle_2_X_4_9 numeric
@attribute Airs_Length_Contours_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Center_X_5_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_3_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_3_Y_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Triangle_1_Y_7_9 numeric
@attribute Airs_Triangle_2_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Harris_Corners_Y_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_DiagonalPos_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Center_X_8_9 numeric
@attribute Airs_Triangle_2_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Airs_Triangle_1_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Mass_Center_X_1_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Black_Pixel_2_16 numeric
@attribute Airs_Triangle_1_Y_2_16 numeric
@attribute Harris_Corners_X_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_1_Y_3_16 numeric
@attribute Harris_Corners_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Airs_Center_X_4_16 numeric
@attribute Airs_Triangle_1_X_4_16 numeric
@attribute Mass_Center_X_4_16 numeric
@attribute Hough_Lines_Vertical_4_16 numeric
@attribute Hough_Lines_DiagonalPos_4_16 numeric
@attribute Airs_Center_Y_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_X_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Mass_Center_Y_6_16 numeric
@attribute Hough_Lines_DiagonalNeg_6_16 numeric
@attribute Airs_Center_Y_7_16 numeric
@attribute Harris_Corners_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_16 numeric
@attribute Black_Pixel_8_16 numeric
@attribute Airs_Triangle_1_Y_8_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Airs_Center_X_10_16 numeric
@attribute Mass_Center_Y_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Mass_Center_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Center_X_13_16 numeric
@attribute Airs_Center_X_14_16 numeric
@attribute Airs_Center_Y_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Mass_Center_Y_15_16 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.3197,56.5502,86.0405,51.3605,0.434888,0.54863,41.0256,7.69231,23.0769,28.2051,56.2574,53.0258,16.5509,52.0548,-2.46575,101.997,76.7123,33.3333,0,66.6667,0,17.6136,49.3151,-30.9245,1.87652,35.6164,16.6667,16.6667,11.1111,55.5556,18,49.3151,-6.81631,1.08507,0.523192,0.429712,23.5294,17.6471,0,58.8235,20.2083,48.6301,1.08507,1907,1.36986,0.460056,0.330517,28.5714,0,71.4286,69.3878,0.665605,50,50,0,45.9184,44.4591,222.859,0.356601,14.2857,42.8571,8.51403,33.6735,0.305175,0.575252,0,100,54.0816,87.7721,31,16.3265,0.299701,0.514029,25,25,50,15.4656,2.44141,-1.94363,60.5,0.18973,35.7143,14,64.2857,-30.2734,116.618,0.573421,0,14.2857,14.2857,77.1429,2.44141,0,8.73724,55.1082,-34.4646,51,20.4082,0.78689,0,14.2857,71.4286,40.2344,29.5918,145.264,50,0,88.8889,83.3333,97.2222,0.888889,0.890625,0.458849,50,0.752315,8.68056,1.38889,0,257.989,35.2564,0,0,0,0,0,0,101.997,227.141,0.617475,0.588496,0.631068,0.613726,0,21.7014,2.22222,0.069444,0.076389,12.2685,-11.3515,0.310851,0,23.6111,52.7778,0.41786,0,0.698192,0.368202,0.626727,20,56.9444,51.3889,101.997,33.3333,0.691319,police
48.2659,-10.5419,-14.5814,49.9212,0.494173,0.483254,18.75,6.25,37.5,37.5,51.2163,53.9921,17.272,51.7442,97.6744,-29.7199,4.06977,23.5294,23.5294,52.9412,0,22.0096,50,-47.0299,1.35208,25.5814,11.7647,0,0,88.2353,17,51.1628,97.6744,1.10803,0.678682,0.30888,31.25,12.5,0,56.25,20.4049,48.8372,1.10803,442,5.23256,0.285568,0.256657,11.1111,0,88.8889,65.7895,0.634274,33.3333,66.6667,0,46.8943,-4.5406,-15.0857,0.443118,28.5714,28.5714,6.62768,33.3333,0.303647,0.659778,0,100,38.5965,-13.3008,97.5,6.14035,0.207964,0.469329,33.3333,22.2222,44.4444,16.2072,173.032,3.07787,77,0.190245,55.5556,9,56.1404,175.371,76.9348,0.530421,0,33.3333,22.2222,29.8674,-27.1822,0,10.0251,131.368,272.673,256,43.2749,0.52822,0,25,50,39.0476,26.3158,92.6626,100,0,84.8837,95.3488,96.8992,0.880757,0.870567,0.384094,75,2.72143,4.52694,10.4651,0,150.535,29.2359,0,87.2093,79.0698,0.911747,0,0,110.91,-4.52694,0.478289,0.51917,0.502647,0.488131,0,9.05387,4.65116,0.041344,0.037825,11.5784,45.2694,0.441165,20,11.6279,41.8605,0.416165,80,0.488654,0.272603,0.593351,0,53.4884,47.6744,104.12,62.1675,0.389184,police
48.9051,68.6541,97.2464,63.0654,0.418569,0.465648,30.303,9.09091,30.303,30.303,55.8568,49.3757,17.1385,49.2647,97.0588,2.93423,11.7647,33.3333,33.3333,33.3333,0,26.8293,44.1176,-5.61835,2.16263,7.84314,60,0,0,40,15,48.5294,97.0588,0.826228,0.712855,0.349704,26.3158,26.3158,5.26316,42.1053,23.1707,45.5882,1.48721,268,76.4706,0.302225,0.309061,10,10,80,75.5556,0.801516,0,100,0,50.0754,56.4169,-6.24728,0.351793,0,14.2857,4.40329,17.7778,0.136173,0.828047,0,100,57.1528,-72.9963,523,17.7778,0.401339,0.407484,22.2222,44.4444,22.2222,21.6049,195.473,15.8436,101.5,0.558559,33.3333,12,44.6265,-37.6179,41.2698,0.479355,0,30,60,51.9192,-5.29991,0,18.1893,226.969,39.2957,346.5,22.2222,0.462128,54.5455,27.2727,18.1818,29.6296,23.3333,3.42936,50,0,0,0,82.3529,0,0,0.554527,100,5.52367,257.574,83.0882,0,-125.478,52.9412,0,0,0,0,0,0,113.028,5.94884,0.511074,0.380755,0.34577,0.339654,0,0,1.47059,0,0,17.5753,360.401,0.586109,0,0,48.5294,0.558643,83.3333,0.24793,0.679348,0.332781,0,38.2353,48.5294,118.977,52.9412,0.45457,police
44.4954,-23.7137,10.4557,46.3437,0.428068,0.549323,42.8571,2.85714,31.4286,22.8571,53.1329,50.5284,15.5981,50,-14.4444,129.778,84.2593,60,0,40,0,21.3333,48.1481,5.56522,3.42936,77.7778,29.4118,5.88235,23.5294,41.1765,17,49.0741,96.2963,1.77778,0.45108,0.382187,56.25,0,0,43.75,19.3333,48.1481,1.77778,64.5,92.5926,0.531176,0.235173,50,0,50,63.8889,0.698,0,100,0,38.8889,-9.67643,-57.4506,0.603996,25,37.5,5.44444,20.8333,0.163241,0.829181,0,0,61.1111,284,197.5,1.38889,0.236659,0.505412,83.3333,0,16.6667,28.3333,-36.8,262.346,44,0.222934,41.6667,12,25,210.304,-6.35802,0.461656,0,20,30,0.000006,-63.6364,0,21.5556,4,7.71605,506,25,0.404124,42.8571,57.1429,0,12,4.16667,12,0,0,85.1852,77.7778,96.2963,0.86067,0.890605,0.451582,80,13.7137,73.046,96.2963,25,7.3046,85.1852,0,88.8889,85.1852,0.897119,0,0,127.831,110.249,0.294487,0.327245,0.185185,0.202211,0,0,0,0,0,15.015,239.069,0.599973,0,0,50,0.325993,75,0.569194,0.617369,0.386183,0,46.2963,48.1481,127.831,66.6667,0.063063,police
48.5849,50.9336,101.762,56.9032,0.403975,0.46522,33.3333,3.7037,29.6296,33.3333,54.1727,48.3516,18.8187,50,-15.4481,138.776,79.2453,52.6316,10.5263,31.5789,5.26316,31.4286,44.3396,-22.449,3.55999,14.4654,56.25,0,6.25,37.5,16,38.6792,85.2617,2.04082,0.455205,0.3864,16.6667,0,0,83.3333,0,43.3962,-8.48228,71,91.5094,0.432841,0.367318,0,16.6667,83.3333,70,0.808495,66.6667,33.3333,0,50.7116,77.7679,-15.2115,0.655179,41.6667,16.6667,4.09938,14.2857,0.093333,0.87971,0,0,41.4286,142.84,122,58.2857,0.276967,0.484358,100,0,0,21.3665,3.39295,322.135,82.5,0.099634,45.4545,11,35.8836,225.708,79.4582,0.528176,11.1111,11.1111,22.2222,14.2857,-39.5794,0,17.5776,0.436848,25.0386,83,17.1429,0.399699,57.1429,42.8571,0,0,18.5714,4.7259,0,0,92.3077,92.3077,96.1538,0,0,0.534382,100,8.24176,171.429,48.0769,0,242.347,86.5385,0,84.6154,76.9231,0.846154,0,0,136.26,-94.958,0.174248,0.263956,0.264475,0.20361,0,0,1.92308,0,0,19.4505,-34.8957,0.442698,0,0,50,0.440412,66.6667,0.183818,0.5462,0.32686,14.2857,32.6923,48.0769,138.776,51.9231,0.742857,police
45.9184,42.2675,120.35,65.2278,0.476275,0.432565,42.4242,0,36.3636,21.2121,53.5204,52.9739,16.8791,56.1224,9.30233,128.116,91.8367,36.3636,9.09091,36.3636,18.1818,25,48.9796,-2.00467,4.16493,73.4694,44.4444,11.1111,11.1111,33.3333,18,50,-42.0408,1.7313,0.570754,0.497629,50,0,0,50,23.6842,35.7143,46.3779,51,1.02041,0.327757,0.275414,50,0,50,78.125,0.831881,100,0,0,46.1766,63.8043,-32.8302,0.220208,33.3333,0,5.82108,20.3125,0.144593,0.842982,0,0,45.3125,288.351,26.5,1.5625,0.618717,0.203185,75,25,0,19.8529,3.84468,6.34766,730,0.406072,55.5556,9,23.4375,184.544,9.76562,0.389276,0,20,20,42.1875,3.84468,40,21.2623,-29.0321,340.894,53,21.875,0.458252,75,25,0,0,0,0,0,0,0,0,95.8333,0,0,0.59375,0,19.0789,174.12,95.8333,0,6.92521,2.08333,0,68.75,91.6667,0.784259,0,0,141.967,74.6269,0.438641,0.466729,0.104167,0.153509,0,0,0,0,0,20.8333,-41.5512,0.520526,0,0,62.5,0.562281,0,0.484487,0.595023,0.380315,0,45.8787,39.5833,131.678,60.4167,0.587719,police
50,64.0623,120.921,45.907,0.467468,0.469853,29.4118,5.88235,32.3529,32.3529,48.6957,49.0839,17.6533,53.5088,96.4912,-0.717401,80.7018,46.1538,0,53.8462,0,27.7778,46.2264,146.924,183.376,88.5965,30,10,0,60,10,52.6316,-18.0517,2.29568,0.548779,0.243652,30.7692,23.0769,0,46.1538,27.2727,42.9825,250.23,160.5,3.50877,0.397396,0.454202,25,0,75,78.9474,0.844203,0,0,0,47.076,48.2643,-14.983,0.40706,0,50,6.04067,22.3684,0.168741,0.821914,0,100,50,-109.182,115.5,1.31579,0.306587,0.541124,33.3333,33.3333,0,23.6842,-2.64564,-0.506723,329,0.370765,25,8,40.4076,-22.0546,86.6629,0.472093,0,30,20,94.7368,58.8048,0,19.7967,308.545,43.0041,79.5,28.9474,0.444898,54.5455,9.09091,18.1818,18.1818,17.1053,5.16529,0,0,0,0,92.8571,0,0,0.624881,50,7.90043,284.665,96.4286,0,9.18274,2.85714,0,89.2857,85.7143,0.900794,0,0,133.15,9.18274,0.545742,0.325224,0.360009,0.403546,0,0,10.7143,0,0,17.6407,284.665,0.624668,0,0,57.1429,0.626291,33.3333,0.316227,0.335263,0.388736,0,46.4286,55.3571,137.741,73.2143,0.203102,police
48.8068,1.34134,-20.4549,17.9519,0.471476,0.324307,16.6667,33.3333,16.6667,33.3333,42.7188,54.0956,19.6881,52.2388,97.0149,149.112,85.8209,43.75,12.5,18.75,25,26.6667,45.739,29.2702,2.22767,85.0746,15,40,15,30,20,58.209,97.0149,2.36686,0.756371,0.319819,25,12.5,0,62.5,38.1538,43.2836,178.666,330,11.9403,0.251341,0.357217,37.5,0,62.5,53.4091,0.458915,0,83.3333,0,48.8636,-7.81833,-64.772,0.458309,70,10,8.77378,41.6035,0.293741,0.601352,0,0,39.7727,-43.9721,43.5,12.5,0.356303,0.52527,0,0,100,12.0507,60.8759,47.9782,19.5,0.5,42.8571,7,44.3182,5.40833,292.997,0.334987,0,62.5,0,95.4545,5.40833,0,14.7463,19.8305,-41.3223,78,52.2727,0.423393,33.3333,0,66.6667,25.5814,19.3182,14.0617,0,0,74.2424,54.5455,74.2424,0.77414,0.800681,0.487716,50,3.0303,244.822,1.51515,0,101.929,1.51515,0,0,0,0,0,0,87.8906,47.3022,0.686947,0.215105,0.453848,0.502696,0,0,1.51515,0,0,15.0568,143.772,0,50,0,46.9697,0.462519,33.3333,0.69588,0.597252,0.52846,40,53.2791,66.6667,117.188,48.4848,0.665981,police
45.9268,-2.8592,-36.8183,24.2711,0.472598,0.397413,43.5897,12.8205,28.2051,15.3846,46.3073,58.453,17.7233,48.3871,96.7742,-50.9068,90.3226,53.3333,6.66667,40,0,17.8788,46.7742,-32.9744,2.60146,24.5968,40,20,0,40,15,52.4194,96.7742,2.29568,0.72427,0.373139,45.4545,0,0,54.5455,42.4242,47.5806,22.8873,143,93.5484,0.470082,0.467566,0,0,100,65.8537,0.725442,0,100,0,42.6829,-23.1127,5.16529,0.390404,80,0,8.64745,35.3659,0.386476,0.567258,0,100,50,-14.8137,139,13.4146,0.308525,0.500269,20,0,60,17.3503,5.16529,14.8721,173.5,0.337267,60,10,43.4215,5.16529,-38.2425,0.629041,0,33.3333,0,95.1219,5.16529,0,14.4124,-80.9229,5.94884,67.5,48.7805,0.454307,0,42.8571,42.8571,23.8636,32.9268,-3.87397,100,0,88.7097,83.871,88.7097,0.87957,0.886869,0.536804,75,5.08309,284.665,96.7742,0,449.954,87.0968,0,0,0,0,0,0,133.15,-129.706,0.53669,0.416476,0.447821,0.40846,0,0,16.129,0,0,12.1212,82.6446,0,66.6667,17.7419,50,0.420036,50,0.741935,0.514957,0.631993,50,51.6129,54.8387,133.15,48.3871,0.750807,police
53.3333,91.8475,89.686,2.17836,0.488535,0.514369,12,4,48,36,47.1705,51.2685,18.8689,54.1667,11.6667,146.924,76.6667,0,12.5,87.5,0,37.8788,50.8333,-44.4528,2.77778,5,22.2222,11.1111,0,66.6667,9,50.8333,-12.2222,2.29568,0.525473,0.294531,50,0,0,50,30.303,47.5,2.29568,125,89.1667,0.333475,0.316482,0,14.2857,85.7143,91.25,0.925758,0,0,0,43.75,2.5,79.015,0.640775,0,0,7.15909,28.75,0,0,0,100,56.6976,-32.253,76.5,13.75,0.351648,0.53256,0,40,20,19.5455,259.504,22.75,75.5,0.568198,22.2222,9,52.6023,-51.8478,201.533,0.46456,0,20,60,75.8333,5.16529,33.3333,15.9659,-25.4291,6.25,470.5,37.5,0.521091,40,20,20,36.3636,30,5.16529,100,0,0,0,0,0,0,0.783333,100,7.57576,-9.81603,96.6667,0,431.589,80,0,0,0,0,0,0,142.332,266.299,0.434127,0.430099,0.522933,0.435505,0,13.7741,1.66667,0,0,17.3737,1.76134,0.569024,0,0,58.3333,0.742323,50,0.458432,0.51589,0.697182,100,45,48.3333,146.924,45,0.683838,police
41.1448,-9.94288,33.1673,1.77375,0.494609,0.479,27.5,17.5,25,30,54.5021,47.0562,17.8442,55.9322,93.116,-107.12,79.661,50,10,40,0,38.6473,46.6102,140.727,232.692,35.5932,0,30,0,70,10,58.4746,-52.5424,5.93054,0.617456,0.344163,55,10,5,30,22.8261,47.4576,2.1004,116.5,93.2203,0.476621,0.53691,0,50,50,83.3333,0.863225,0,0,0,42.4137,2.5641,-23.1794,0.373561,33.3333,33.3333,6.13155,29.4872,0.272001,0.776537,0,100,42.3077,207.939,66,1.28205,0.428094,0.481569,66.6667,33.3333,0,17.3913,216.677,14.2012,161,0.399758,42.8571,7,49.7558,-22.1076,199.579,0.448831,0,16.6667,50,-74.359,-89.267,40,14.0468,97.0746,316.121,208.5,33.3333,0.475871,33.3333,33.3333,0,28.2609,35.8974,165.406,66.6667,0,0,0,96.5517,0,0,0.573181,14.2857,8.01217,-3.21305,72.4138,100,-42.4287,87.931,0,65.5172,88.0878,0.75935,0,0,138.408,-18.8114,0.479525,0.41637,0.512896,0.444823,0,25.9516,1.72414,0.095238,0.081233,13.5903,264.068,0.664624,50,0,72.4138,0.714859,0,0.275862,0.5659,0.728105,50,48.2759,41.3793,142.734,68.9655,0.300245,police
49.2308,-14.4976,-23.3363,38.0204,0.436082,0.355966,10.7143,7.14286,53.5714,28.5714,44.1608,50.9091,19.9053,49.2308,96.9231,-18.2099,89.2308,41.6667,0,58.3333,0,25.6667,46.1538,-46.0317,2.36686,79.2308,27.2727,18.1818,0,54.5455,11,50,97.7132,157.359,0.64609,0.405274,16.6667,8.33333,0,75,31.6667,48.4615,137.693,140.5,93.8462,0.443902,0.468769,0,0,100,67.4419,0.712444,0,66.6667,0,51.4577,-17.5031,6.25,0.551851,62.5,12.5,7.44186,23.2558,0.206431,0.673225,0,100,46.6729,106.992,347.5,41.8605,0.220132,0.469531,50,16.6667,16.6667,15.2907,6.25,189.815,21,0.257684,40,5,50.1057,-21.9492,87.8889,0.474015,0,42.8571,42.8571,86.4693,6.25,100,14.7674,257.58,125.825,40,37.2093,0.413308,16.6667,33.3333,50,26.25,22.093,26.1029,100,0,90.625,87.5,95.3125,0.927083,0.922222,0.430226,100,2.91667,311.111,95.3125,0,141.52,93.75,0,0,0,0,0,0,150,11.1111,0.656318,0.358848,0.467324,0.427844,0,0,22.6562,0,0,17.0833,2.16049,0.490927,20,3.125,48.4375,0.429974,100,0.712422,0.192626,0.412963,0,45.3125,50,150,39.0625,0.789506,police
53.4884,37.1155,-3.06865,5.45349,0.453838,0.436392,32.4324,5.40541,54.0541,8.10811,48.948,49.1449,20.1836,52.3438,120.208,57.5283,10.9375,0,0,100,0,45.6338,50.63,136.878,-63.9648,59.375,52.381,9.52381,28.5714,9.52381,21,52.3438,123.791,1.98373,0.500232,0.358803,33.3333,22.2222,22.2222,22.2222,25.3521,46.875,1.98373,232.5,26.5625,0.351213,0.18553,0,12.5,87.5,0,0,0,0,0,60.4651,25.5814,203.712,0.783321,0,0,14.5967,44.186,0.376059,0.602273,33.3333,33.3333,48.8372,218.432,21.5,6.97674,0.32914,0.649059,44.4444,55.5556,0,14.2009,4.52694,-5.72647,328.5,0.308972,54.5455,11,44.9764,0,5.40833,0.465872,0,42.8571,0,37.9638,-60.879,0,12.9144,1.28121,20.7149,133,13.9535,0.329333,28.5714,42.8571,0,21.2766,11.6279,4.52694,0,0,0,0,0,0,0,0,0,12.5893,-64.7959,37.5,0,8.16327,34.375,0,82.8125,60.0544,0.460938,100,0,163.265,301.339,0.313066,0.369067,0.191406,0.121429,0,0,9.375,0,0,12.3214,269.388,0.640777,33.3333,46.875,54.6875,0.907143,0,0.502873,0.293468,0.370673,33.3333,76.5625,50,138.776,67.1875,0.589418,police
42.3077,-6.75375,-17.5287,67.7973,0.418593,0.496765,36.5854,4.87805,46.3415,12.1951,54.6325,55.4651,17.3256,51.7241,96.5517,14.8729,2.58621,25,0,75,0,24.9354,40.1068,113.575,2.97265,96.5517,40,10,26.6667,23.3333,30,50,116.058,1.35208,0.666504,0.540331,46.1538,0,23.0769,30.7692,16.8605,37.931,48.5059,94.5,74.1379,0.349422,0.302168,0,0,100,65.3846,0.804858,0,100,0,53.8462,94.8718,-47.3724,0.638151,33.3333,0,12.5056,29.4872,0.175214,0.557044,0,66.6667,35.8974,-16.6414,11,3.84615,0.225519,0.240267,100,0,0,13.4053,169.283,6.57462,135.5,0.804094,50,6,32.0513,-19.1009,6.57462,0.358005,0,63.6364,9.09091,102.367,145.133,0,11.9658,3.07787,6.57462,134.5,2.5641,0.449306,20,80,0,30.7018,2.5641,3.07787,0,0,0,0,96.5517,0,0,0.53442,33.3333,12.1893,42.0866,95.4023,0,12.0647,48.2759,0,79.3103,89.6552,0.836207,100,0,132.504,38.1181,0.347382,0.582027,0.133826,0.112472,0,0,0,0,0,18.765,3.00463,0.369481,0,15.5172,50,0.340259,75,0.326948,0.572091,0.45393,16.6667,36.2069,44.8276,113.575,62.069,0.416537,police
36.4078,86.5011,-48.6879,16.5534,0.330475,0.50993,44,4,44,8,53.3098,62.6398,19.1784,49.0196,-20.9361,131.483,72.549,46.1538,0,53.8462,0,6.75676,40.9034,132.064,176.17,13.7255,63.6364,0,27.2727,9.09091,11,49.0196,5.49229,-12.4976,0.346551,0.416238,63.3333,6.66667,30,0,10.8108,49.0196,83.4219,56,98.0392,0.433115,0.317142,0,33.3333,66.6667,75,0.88511,0,100,0,48.5294,96.8278,21.5232,0.467094,42.8571,0,14.1056,29.4118,0.147936,0.174858,0,25,48.5294,-62.474,923.5,80.8824,0.581688,0.517007,72.7273,27.2727,0,15.5462,4.16493,406.574,34.5,0.243494,12.5,8,35.7877,161.551,286.465,0.804052,33.3333,0,0,7.04501,-61.6915,8.33333,9.30372,84.0919,8.65052,61,51.4706,0.292326,0,100,0,44.898,10.2941,16.6597,0,0,0,0,96,0,0,0.70796,0,10.3784,148.527,2,0,-12.5639,96,33.3333,39.5048,21.0417,0.456239,0,100,80.3506,211.833,0.484339,0.305064,0.097778,0.048048,0,0,0,0,0,18.8108,-21.9138,0.243243,0,14,48,0.536414,100,0.391101,0.201818,0.619853,0,32,45.6932,129.781,46,0.244444,police
42.3333,58.3506,0.444444,64.859,0.259015,0.413259,48.9362,19.1489,21.2766,10.6383,51.6522,53.8714,15.8059,58.963,97.3333,140.535,30.6667,18.75,31.25,37.5,12.5,22.4074,34.6667,108.642,-16.5926,32.6667,50,0,41.6667,8.33333,12,58.6667,154.808,1.23457,0.572065,0.372061,50,9.09091,31.8182,9.09091,23.1746,46.1013,-2.35481,35,80,0.355079,0.19698,11.1111,11.1111,44.4444,49,0.833885,0,33.3333,16.6667,55,85.536,168.457,0.578547,20,0,8.66667,18,0.074762,0.165476,0,0,54,161.111,992.5,34,0.503125,0.419271,14.2857,0,85.7143,12.1,2.77778,4,511,0.295938,50,10,60,-25.496,52,0.358535,11.1111,0,0,46.1806,176.663,0,7.76667,122.817,-36.2857,34,5.07692,0.360163,0,100,0,42.7778,47,2.77778,0,0,0,0,97.2973,0,0,0.523421,66.6667,7.38739,139.918,21.6216,66.6667,162.781,64.1892,50,81.0811,90.0901,0.860235,50,50,79.0124,22.9459,0.360939,0.338601,0.1,0.055556,0,0,0,0,0,17.7778,197.573,0.479575,33.3333,6.75676,47.2973,0.381651,44.4444,0.564326,0.232583,0.577593,0,18.9189,67.5676,108.642,47.2973,0.391799,police
